game_id,season,week,subject_team,opponent_team,source_home_team,source_away_team,source_orientation,orientation_cross_source,subject_division,opponent_division,division_matchup,venue_classification,subject_venue,game_type,game_type_evidence,venue_name,venue_city,venue_state,neutral_site_flag,kickoff_local,kickoff_local_timezone,kickoff_utc,kickoff_utc_ncaa,kickoff_utc_espn,completion_utc,observability_utc,match_status,match_method,espn_event_id,source_authority,source_locator,evidence_status,conflict_status,calibration_usability
NCAA-2024-36797,2024,9,W MICH,KENT,Western Mich.,Kent St.,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Waldo Stadium,Kalamazoo,MI,FALSE,2024-10-26T15:30:00,America/New_York,2024-10-26T19:30:00+00:00,2024-10-26T19:30:00+00:00,2024-10-26T19:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401644756,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2024/09/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2024&seasontype=2&week=9&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2024-36798,2024,11,W MICH,NIU,Western Mich.,NIU,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Waldo Stadium,Kalamazoo,MI,FALSE,2024-11-06T19:00:00,America/New_York,2024-11-07T00:00:00+00:00,2024-11-07T00:00:00+00:00,2024-11-07T00:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401644762,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2024/11/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2024&seasontype=2&week=11&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2024-36799,2024,12,BGSU,W MICH,Bowling Green,Western Mich.,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Doyt L. Perry Stadium,Bowling Green,OH,FALSE,2024-11-12T19:00:00,America/New_York,2024-11-13T00:00:00+00:00,2024-11-13T00:00:00+00:00,2024-11-13T00:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401644764,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2024/12/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2024&seasontype=2&week=12&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2024-36800,2024,1,BGSU,FORDHM,Bowling Green,Fordham,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FCS,FBS_VS_FCS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Doyt L. Perry Stadium,Bowling Green,OH,FALSE,2024-08-29T19:00:00,America/New_York,2024-08-29T23:00:00+00:00,2024-08-29T23:00:00+00:00,2024-08-29T23:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401644729,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2024/01/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2024&seasontype=2&week=1&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2024-36801,2024,5,BGSU,ODU,Bowling Green,Old Dominion,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Doyt L. Perry Stadium,Bowling Green,OH,FALSE,2024-09-28T17:00:00,America/New_York,2024-09-28T21:00:00+00:00,2024-09-28T21:00:00+00:00,2024-09-28T21:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401643795,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2024/05/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2024&seasontype=2&week=5&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2024-36802,2024,7,BGSU,NIU,Bowling Green,NIU,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Doyt L. Perry Stadium,Bowling Green,OH,FALSE,2024-10-12T15:30:00,America/New_York,2024-10-12T19:30:00+00:00,2024-10-12T19:30:00+00:00,2024-10-12T19:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401644744,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2024/07/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2024&seasontype=2&week=7&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2024-36803,2024,8,BGSU,KENT,Bowling Green,Kent St.,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Doyt L. Perry Stadium,Bowling Green,OH,FALSE,2024-10-19T15:30:00,America/New_York,2024-10-19T19:30:00+00:00,2024-10-19T19:30:00+00:00,2024-10-19T19:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401644748,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2024/08/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2024&seasontype=2&week=8&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2024-36805,2024,14,BGSU,MIA OH,Bowling Green,Miami (OH),NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Doyt L. Perry Stadium,Bowling Green,OH,FALSE,2024-11-29T12:00:00,America/New_York,2024-11-29T17:00:00+00:00,2024-11-29T17:00:00+00:00,2024-11-29T17:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401644691,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2024/14/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2024&seasontype=2&week=14&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2024-36806,2024,2,KENT,STFRPA,Kent St.,Saint Francis,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FCS,FBS_VS_FCS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Zoeller Field at Dix Stadium,Kent,OH,FALSE,2024-09-07T14:30:00,America/New_York,2024-09-07T18:30:00+00:00,2024-09-07T18:30:00+00:00,2024-09-07T18:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401644732,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2024/02/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2024&seasontype=2&week=2&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2024-36807,2024,3,TENN,KENT,Tennessee,Kent St.,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Neyland Stadium,Knoxville,TN,FALSE,2024-09-14T19:45:00,America/New_York,2024-09-14T23:45:00+00:00,2024-09-14T23:45:00+00:00,2024-09-14T23:45:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401628360,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2024/03/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2024&seasontype=2&week=3&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2024-36809,2024,11,KENT,OHIO,Kent St.,Ohio,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Zoeller Field at Dix Stadium,Kent,OH,FALSE,2024-11-06T19:00:00,America/New_York,2024-11-07T00:00:00+00:00,2024-11-07T00:00:00+00:00,2024-11-07T00:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401644761,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2024/11/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2024&seasontype=2&week=11&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2024-36810,2024,12,MIA OH,KENT,Miami (OH),Kent St.,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Yager Stadium,Oxford,OH,FALSE,2024-11-13T19:00:00,America/New_York,2024-11-14T00:00:00+00:00,2024-11-14T00:00:00+00:00,2024-11-14T00:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401644689,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2024/12/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2024&seasontype=2&week=12&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2024-36811,2024,3,MIA OH,CINCY,Miami (OH),Cincinnati,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Yager Stadium,Oxford,OH,FALSE,2024-09-14T12:00:00,America/New_York,2024-09-14T16:00:00+00:00,2024-09-14T16:00:00+00:00,2024-09-14T16:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401636865,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2024/03/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2024&seasontype=2&week=3&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2024-36812,2024,4,N DAME,MIA OH,Notre Dame,Miami (OH),NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Notre Dame Stadium,Notre Dame,IN,FALSE,2024-09-21T15:30:00,America/New_York,2024-09-21T19:30:00+00:00,2024-09-21T19:30:00+00:00,2024-09-21T19:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401628979,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2024/04/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2024&seasontype=2&week=4&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2024-36813,2024,5,MIA OH,UMASS,Miami (OH),Massachusetts,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Yager Stadium,Oxford,OH,FALSE,2024-09-28T15:30:00,America/New_York,2024-09-28T19:30:00+00:00,2024-09-28T19:30:00+00:00,2024-09-28T19:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401629043,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2024/05/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2024&seasontype=2&week=5&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2024-36814,2024,8,MIA OH,OHIO,Miami (OH),Ohio,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Yager Stadium,Oxford,OH,FALSE,2024-10-19T15:30:00,America/New_York,2024-10-19T19:30:00+00:00,2024-10-19T19:30:00+00:00,2024-10-19T19:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401644686,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2024/08/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2024&seasontype=2&week=8&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2024-36815,2024,11,BALLST,MIA OH,Ball St.,Miami (OH),NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Scheumann Stadium,Muncie,IN,FALSE,2024-11-05T20:00:00,America/New_York,2024-11-06T01:00:00+00:00,2024-11-06T01:00:00+00:00,2024-11-06T01:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401644688,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2024/11/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2024&seasontype=2&week=11&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2024-36816,2024,13,MIA OH,NIU,Miami (OH),NIU,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Yager Stadium,Oxford,OH,FALSE,2024-11-19T20:00:00,America/New_York,2024-11-20T01:00:00+00:00,2024-11-20T01:00:00+00:00,2024-11-20T01:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401644690,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2024/13/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2024&seasontype=2&week=13&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2024-36817,2024,1,NIU,W ILL,NIU,Western Ill.,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FCS,FBS_VS_FCS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Huskie Stadium,Dekalb,IL,FALSE,2024-08-31T15:30:00,America/New_York,2024-08-31T19:30:00+00:00,2024-08-31T19:30:00+00:00,2024-08-31T19:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401644731,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2024/01/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2024&seasontype=2&week=1&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2024-36818,2024,2,N DAME,NIU,Notre Dame,NIU,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Notre Dame Stadium,Notre Dame,IN,FALSE,2024-09-07T15:30:00,America/New_York,2024-09-07T19:30:00+00:00,2024-09-07T19:30:00+00:00,2024-09-07T19:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401628977,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2024/02/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2024&seasontype=2&week=2&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2024-36819,2024,5,NC ST,NIU,NC State,NIU,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Carter-Finley Stadium,Raleigh,NC,FALSE,2024-09-28T12:00:00,America/New_York,2024-09-28T16:00:00+00:00,2024-09-28T16:00:00+00:00,2024-09-28T16:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401635564,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2024/05/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2024&seasontype=2&week=5&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2024-36820,2024,6,NIU,UMASS,NIU,Massachusetts,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Huskie Stadium,Dekalb,IL,FALSE,2024-10-05T12:00:00,America/New_York,2024-10-05T16:00:00+00:00,2024-10-05T16:00:00+00:00,2024-10-05T16:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401629044,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2024/06/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2024&seasontype=2&week=6&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2024-36821,2024,9,BALLST,NIU,Ball St.,NIU,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Scheumann Stadium,Muncie,IN,FALSE,2024-10-26T15:30:00,America/New_York,2024-10-26T19:30:00+00:00,2024-10-26T19:30:00+00:00,2024-10-26T19:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401644753,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2024/09/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2024&seasontype=2&week=9&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2024-36822,2024,2,BALLST,MO ST,Ball St.,Missouri St.,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Scheumann Stadium,Muncie,IN,FALSE,2024-09-07T14:00:00,America/New_York,2024-09-07T18:00:00+00:00,2024-09-07T18:00:00+00:00,2024-09-07T18:00:00+00:00,,,MATCHED_EXACT,PARTIAL_IDENTITY_SCORE,401634181,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2024/02/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2024&seasontype=2&week=2&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2024-36823,2024,8,VANDY,BALLST,Vanderbilt,Ball St.,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,FirstBank Stadium,Nashville,TN,FALSE,2024-10-19T19:00:00,America/New_York,2024-10-19T23:00:00+00:00,2024-10-19T23:00:00+00:00,2024-10-19T23:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401628399,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2024/08/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2024&seasontype=2&week=8&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2024-36825,2024,3,MIAMI,BALLST,Miami (FL),Ball St.,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Hard Rock Stadium,Miami Gardens,FL,FALSE,2024-09-14T15:30:00,America/New_York,,2024-09-14T19:30:00+00:00,2024-09-14T21:55:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401635544,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2024/03/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2024&seasontype=2&week=3&groups=80,VENUE_EVIDENCE_BOUND,SOURCE_CONFLICT_KICKOFF,EXPECTED_MARGIN_VENUE_READY
NCAA-2024-36826,2024,1,SYR,OHIO,Syracuse,Ohio,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,JMA Wireless Dome,Syracuse,NY,FALSE,2024-08-31T15:30:00,America/New_York,2024-08-31T19:30:00+00:00,2024-08-31T19:30:00+00:00,2024-08-31T19:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401634304,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2024/01/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2024&seasontype=2&week=1&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
