game_id,season,week,event_time,team,opponent,actual_margin,game_result,source_provenance,recorded_at,split
NCAA-2022-409957,2022,11,2022-11-11T00:30:00+00:00,MEM,TLSA,16,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409547,2022,11,2022-11-12T01:00:00+00:00,CIN,ECU,2,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-422148,2022,11,2022-11-12T02:30:00+00:00,USC,COLO,38,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-2279559,2022,11,2022-11-12T03:30:00+00:00,UNLV,FRES,-7,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409441,2022,11,2022-11-12T17:00:00+00:00,ARK,LSU,-3,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409654,2022,11,2022-11-12T17:00:00+00:00,DUKE,VT,17,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409824,2022,11,2022-11-12T17:00:00+00:00,ILL,PUR,-7,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409893,2022,11,2022-11-12T17:00:00+00:00,UK,VAN,-3,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410042,2022,11,2022-11-12T17:00:00+00:00,MSU,RUTG,6,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410070,2022,11,2022-11-12T17:00:00+00:00,NAVY,ND,-3,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410218,2022,11,2022-11-12T17:00:00+00:00,OSU,IU,42,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410357,2022,11,2022-11-12T17:00:00+00:00,USF,SMU,-18,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410436,2022,11,2022-11-12T17:00:00+00:00,TENN,MIZ,42,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410604,2022,11,2022-11-12T17:00:00+00:00,UVA,PITT,-30,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410701,2022,11,2022-11-12T17:00:00+00:00,WVU,OU,3,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410681,2022,11,2022-11-12T19:00:00+00:00,WKU,RICE,35,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409801,2022,11,2022-11-12T20:00:00+00:00,HOU,TEM,7,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409399,2022,11,2022-11-12T20:30:00+00:00,AF,NM,32,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409413,2022,11,2022-11-12T20:30:00+00:00,UAB,UNT,20,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409554,2022,11,2022-11-12T20:30:00+00:00,CLEM,LOU,15,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409760,2022,11,2022-11-12T20:30:00+00:00,GT,MIA,-21,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409972,2022,11,2022-11-12T20:30:00+00:00,MICH,NEB,31,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409993,2022,11,2022-11-12T20:30:00+00:00,MINN,NU,28,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410047,2022,11,2022-11-12T20:30:00+00:00,MTSU,CHAR,10,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410092,2022,11,2022-11-12T20:30:00+00:00,NCSU,BC,-1,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410182,2022,11,2022-11-12T20:30:00+00:00,OKST,ISU,6,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410196,2022,11,2022-11-12T20:30:00+00:00,MISS,ALA,-6,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410260,2022,11,2022-11-12T20:30:00+00:00,PSU,MD,30,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410491,2022,11,2022-11-12T20:30:00+00:00,TLN,UCF,-7,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410511,2022,11,2022-11-12T20:30:00+00:00,UTSA,LT,44,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410653,2022,11,2022-11-12T20:30:00+00:00,WSU,ASU,10,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409851,2022,11,2022-11-12T20:35:00+00:00,IOWA,WIS,14,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409705,2022,11,2022-11-12T21:00:00+00:00,FLA,SC,32,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409490,2022,11,2022-11-13T00:00:00+00:00,BAY,KSU,-28,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409617,2022,11,2022-11-13T00:00:00+00:00,CSU,WYO,-1,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409710,2022,11,2022-11-13T00:00:00+00:00,FIU,FAU,-45,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410035,2022,11,2022-11-13T00:00:00+00:00,MSST,UGA,-26,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410202,2022,11,2022-11-13T00:00:00+00:00,ORE,WASH,-3,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410449,2022,11,2022-11-13T00:00:00+00:00,TTU,KU,15,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409470,2022,11,2022-11-13T00:30:00+00:00,AUB,TA&M,3,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410442,2022,11,2022-11-13T00:30:00+00:00,TEX,TCU,-7,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410639,2022,11,2022-11-13T00:30:00+00:00,WAKE,UNC,-2,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410401,2022,11,2022-11-13T01:00:00+00:00,SYR,FSU,-35,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410209,2022,11,2022-11-13T02:00:00+00:00,ORST,CAL,28,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410590,2022,11,2022-11-13T03:00:00+00:00,UTAH,STAN,35,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-2279850,2022,11,2022-11-13T03:30:00+00:00,NEV,BOISE,-38,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410344,2022,11,2022-11-13T03:30:00+00:00,SDSU,SJSU,16,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410541,2022,11,2022-11-13T03:30:00+00:00,UCLA,ARIZ,-6,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409788,2022,11,2022-11-13T04:00:00+00:00,HAW,USU,-7,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410492,2022,12,2022-11-18T00:30:00+00:00,TLN,SMU,35,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410498,2022,12,2022-11-19T02:00:00+00:00,TLSA,USF,6,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410119,2022,12,2022-11-19T02:45:00+00:00,NM,SDSU,-24,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410534,2022,12,2022-11-19T16:00:00+00:00,UCF,NAVY,-3,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409491,2022,12,2022-11-19T17:00:00+00:00,BAY,TCU,-1,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409973,2022,12,2022-11-19T17:00:00+00:00,MICH,ILL,2,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410043,2022,12,2022-11-19T17:00:00+00:00,MSU,IU,-8,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410113,2022,12,2022-11-19T17:00:00+00:00,NEB,WIS,-1,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410247,2022,12,2022-11-19T17:00:00+00:00,PITT,DUKE,2,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410274,2022,12,2022-11-19T17:00:00+00:00,PUR,NU,8,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410617,2022,12,2022-11-19T17:00:00+00:00,VAN,FLA,7,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410288,2022,12,2022-11-19T18:00:00+00:00,RICE,UTSA,-34,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409434,2022,12,2022-11-19T19:00:00+00:00,ARIZ,WSU,-11,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409663,2022,12,2022-11-19T19:00:00+00:00,ECU,HOU,-39,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410702,2022,12,2022-11-19T19:00:00+00:00,WVU,KSU,-17,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409462,2022,12,2022-11-19T19:15:00+00:00,ASU,ORST,-24,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410098,2022,12,2022-11-19T19:30:00+00:00,ND,BC,44,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409555,2022,12,2022-11-19T20:30:00+00:00,CLEM,MIA,30,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409872,2022,12,2022-11-19T20:30:00+00:00,KU,TEX,-41,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409894,2022,12,2022-11-19T20:30:00+00:00,UK,UGA,-10,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409922,2022,12,2022-11-19T20:30:00+00:00,LOU,NCSU,15,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409950,2022,12,2022-11-19T20:30:00+00:00,MD,OSU,-13,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410048,2022,12,2022-11-19T20:30:00+00:00,MTSU,FAU,28,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410084,2022,12,2022-11-19T20:30:00+00:00,CHAR,LT,5,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410302,2022,12,2022-11-19T20:30:00+00:00,RUTG,PSU,-45,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409994,2022,12,2022-11-19T21:00:00+00:00,MINN,IOWA,-3,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410428,2022,12,2022-11-19T21:00:00+00:00,TEM,CIN,-20,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410597,2022,12,2022-11-19T21:00:00+00:00,UTEP,FIU,34,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409471,2022,12,2022-11-19T22:00:00+00:00,AUB,WKU,24,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409527,2022,12,2022-11-19T22:30:00+00:00,CAL,STAN,7,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410561,2022,12,2022-11-19T22:30:00+00:00,UNC,GT,-4,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409810,2022,12,2022-11-20T00:00:00+00:00,ISU,TTU,-4,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410331,2022,12,2022-11-20T00:00:00+00:00,SC,TENN,25,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410709,2022,12,2022-11-20T00:00:00+00:00,WYO,BOISE,-3,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409442,2022,12,2022-11-20T00:30:00+00:00,ARK,MISS,15,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410000,2022,12,2022-11-20T00:30:00+00:00,MIZ,NMSU,31,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410175,2022,12,2022-11-20T00:30:00+00:00,OU,OKST,15,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410542,2022,12,2022-11-20T01:00:00+00:00,UCLA,USC,-3,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410640,2022,12,2022-11-20T01:00:00+00:00,WAKE,SYR,10,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409400,2022,12,2022-11-20T02:00:00+00:00,AF,CSU,12,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409930,2022,12,2022-11-20T02:00:00+00:00,LSU,UAB,31,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410647,2022,12,2022-11-20T02:00:00+00:00,WASH,COLO,47,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410583,2022,12,2022-11-20T02:45:00+00:00,USU,SJSU,4,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-2279976,2022,12,2022-11-20T03:30:00+00:00,NEV,FRES,-27,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410203,2022,12,2022-11-20T03:30:00+00:00,ORE,UTAH,3,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-409789,2022,12,2022-11-20T04:00:00+00:00,HAW,UNLV,6,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json,2026-08-22T03:42:17+00:00,training
NCAA-2022-410197,2022,13,2022-11-25T00:00:00+00:00,MISS,MSST,-2,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/13/scoreboard.json,2026-08-22T03:42:18+00:00,training
NCAA-2022-409506,2022,13,2022-11-25T17:00:00+00:00,BOISE,USU,19,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/13/scoreboard.json,2026-08-22T03:42:18+00:00,training
NCAA-2022-409548,2022,13,2022-11-25T17:00:00+00:00,CIN,TLN,-3,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/13/scoreboard.json,2026-08-22T03:42:18+00:00,training
NCAA-2022-410443,2022,13,2022-11-25T18:00:00+00:00,TEX,BAY,11,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/13/scoreboard.json,2026-08-22T03:42:18+00:00,training
NCAA-2022-409435,2022,13,2022-11-25T20:00:00+00:00,ARIZ,ASU,3,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/13/scoreboard.json,2026-08-22T03:42:18+00:00,training
NCAA-2022-409618,2022,13,2022-11-25T20:30:00+00:00,CSU,NM,17,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/13/scoreboard.json,2026-08-22T03:42:18+00:00,training
NCAA-2022-410001,2022,13,2022-11-25T20:30:00+00:00,MIZ,ARK,2,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/13/scoreboard.json,2026-08-22T03:42:18+00:00,training
NCAA-2022-410562,2022,13,2022-11-25T20:30:00+00:00,UNC,NCSU,-3,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/13/scoreboard.json,2026-08-22T03:42:18+00:00,training
NCAA-2022-409852,2022,13,2022-11-25T21:00:00+00:00,IOWA,NEB,-7,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/13/scoreboard.json,2026-08-22T03:42:18+00:00,training
NCAA-2022-409528,2022,13,2022-11-25T21:30:00+00:00,CAL,UCLA,-7,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/13/scoreboard.json,2026-08-22T03:42:18+00:00,training
NCAA-2022-409726,2022,13,2022-11-26T00:30:00+00:00,FSU,FLA,7,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/13/scoreboard.json,2026-08-22T03:42:18+00:00,training
