game_id,season,season_type,week,kickoff_utc,kickoff_epoch,home_team_id,home_team_name,home_team_school,away_team_id,away_team_name,away_team_school,home_points,away_points,home_margin,home_division,away_division,home_conference,away_conference,cross_division,neutral_site,venue_name,venue_city,venue_state,competition_type,conference_competition,overtime,source_authority,source_authority_tier,source_url,source_raw_sha256,tier_1_corroboration
ESPN-2020-401247329,2020,REGULAR_SEASON,13,2020-11-28T17:00:00Z,1606582800,84,Indiana Hoosiers,Indiana,120,Maryland Terrapins,Maryland,27,11,16,FBS,FBS,Big Ten Conference,Big Ten Conference,False,False,"Memorial Stadium (Bloomington, IN)",Bloomington,IN,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201128&groups=80&limit=400,e824ba9bc48aeb433cf317ff00b0ed3a31272e3dee895687144bdc5a01c07f83,CORROBORATED_BY_TIER_1
ESPN-2020-401247333,2020,REGULAR_SEASON,13,2020-11-28T17:00:00Z,1606582800,130,Michigan Wolverines,Michigan,213,Penn State Nittany Lions,Penn State,17,27,-10,FBS,FBS,Big Ten Conference,Big Ten Conference,False,False,Michigan Stadium,Ann Arbor,MI,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201128&groups=80&limit=400,e824ba9bc48aeb433cf317ff00b0ed3a31272e3dee895687144bdc5a01c07f83,CORROBORATED_BY_TIER_1
ESPN-2020-401249873,2020,REGULAR_SEASON,13,2020-11-28T17:00:00Z,1606582800,2649,Toledo Rockets,Toledo,2050,Ball State Cardinals,Ball State,24,27,-3,FBS,FBS,Mid-American Conference,Mid-American Conference,False,False,Glass Bowl,Toledo,OH,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201128&groups=80&limit=400,e824ba9bc48aeb433cf317ff00b0ed3a31272e3dee895687144bdc5a01c07f83,CORROBORATED_BY_TIER_1
ESPN-2020-401249875,2020,REGULAR_SEASON,13,2020-11-28T17:00:00Z,1606582800,2711,Western Michigan Broncos,Western Michigan,2459,Northern Illinois Huskies,Northern Illinois,30,27,3,FBS,FBS,Mid-American Conference,Mid-American Conference,False,False,Waldo Stadium,Kalamazoo,MI,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201128&groups=80&limit=400,e824ba9bc48aeb433cf317ff00b0ed3a31272e3dee895687144bdc5a01c07f83,CORROBORATED_BY_TIER_1
ESPN-2020-401249876,2020,REGULAR_SEASON,13,2020-11-28T17:00:00Z,1606582800,195,Ohio Bobcats,Ohio,189,Bowling Green Falcons,Bowling Green,52,10,42,FBS,FBS,Mid-American Conference,Mid-American Conference,False,False,Peden Stadium,Athens,OH,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201128&groups=80&limit=400,e824ba9bc48aeb433cf317ff00b0ed3a31272e3dee895687144bdc5a01c07f83,CORROBORATED_BY_TIER_1
ESPN-2020-401249877,2020,REGULAR_SEASON,13,2020-11-28T17:00:00Z,1606582800,2084,Buffalo Bulls,Buffalo,2309,Kent State Golden Flashes,Kent State,70,41,29,FBS,FBS,Mid-American Conference,Mid-American Conference,False,False,Broadview Stadium,Buffalo,NY,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201128&groups=80&limit=400,e824ba9bc48aeb433cf317ff00b0ed3a31272e3dee895687144bdc5a01c07f83,CORROBORATED_BY_TIER_1
ESPN-2020-401249892,2020,REGULAR_SEASON,13,2020-11-28T18:00:00Z,1606586400,2006,Akron Zips,Akron,193,Miami (OH) RedHawks,Miami (OH),7,38,-31,FBS,FBS,Mid-American Conference,Mid-American Conference,False,False,InfoCision Stadium,Akron,OH,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201128&groups=80&limit=400,e824ba9bc48aeb433cf317ff00b0ed3a31272e3dee895687144bdc5a01c07f83,CORROBORATED_BY_TIER_1
ESPN-2020-401207191,2020,REGULAR_SEASON,13,2020-11-28T20:00:00Z,1606593600,2636,UTSA Roadrunners,UTSA,249,North Texas Mean Green,North Texas,49,17,32,FBS,FBS,Conference USA,Conference USA,False,False,Alamodome,San Antonio,TX,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201128&groups=80&limit=400,e824ba9bc48aeb433cf317ff00b0ed3a31272e3dee895687144bdc5a01c07f83,CORROBORATED_BY_TIER_1
ESPN-2020-401215337,2020,REGULAR_SEASON,13,2020-11-28T20:00:00Z,1606593600,2032,Arkansas State Red Wolves,Arkansas State,6,South Alabama Jaguars,South Alabama,31,38,-7,FBS,FBS,Sun Belt Conference,Sun Belt Conference,False,False,Centennial Bank Stadium,Jonesboro,AR,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201128&groups=80&limit=400,e824ba9bc48aeb433cf317ff00b0ed3a31272e3dee895687144bdc5a01c07f83,CORROBORATED_BY_TIER_1
ESPN-2020-401215338,2020,REGULAR_SEASON,13,2020-11-28T20:00:00Z,1606593600,326,Texas State Bobcats,Texas State,324,Coastal Carolina Chanticleers,Coastal Carolina,14,49,-35,FBS,FBS,Sun Belt Conference,Sun Belt Conference,False,False,UFCU Stadium,San Marcos,TX,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201128&groups=80&limit=400,e824ba9bc48aeb433cf317ff00b0ed3a31272e3dee895687144bdc5a01c07f83,CORROBORATED_BY_TIER_1
ESPN-2020-401215340,2020,REGULAR_SEASON,13,2020-11-28T20:00:00Z,1606593600,2433,UL Monroe Warhawks,UL Monroe,309,Louisiana Ragin' Cajuns,Louisiana,20,70,-50,FBS,FBS,Sun Belt Conference,Sun Belt Conference,False,False,Malone Stadium,Monroe,LA,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201128&groups=80&limit=400,e824ba9bc48aeb433cf317ff00b0ed3a31272e3dee895687144bdc5a01c07f83,CORROBORATED_BY_TIER_1
ESPN-2020-401215336,2020,REGULAR_SEASON,13,2020-11-28T20:30:00Z,1606595400,2026,Appalachian State Mountaineers,Appalachian State,2653,Troy Trojans,Troy,47,10,37,FBS,FBS,Sun Belt Conference,Sun Belt Conference,False,False,Kidd Brewer Stadium,Boone,NC,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201128&groups=80&limit=400,e824ba9bc48aeb433cf317ff00b0ed3a31272e3dee895687144bdc5a01c07f83,CORROBORATED_BY_TIER_1
ESPN-2020-401234651,2020,REGULAR_SEASON,13,2020-11-28T20:30:00Z,1606595400,228,Clemson Tigers,Clemson,221,Pittsburgh Panthers,Pittsburgh,52,17,35,FBS,FBS,Atlantic Coast Conference,Atlantic Coast Conference,False,False,"Memorial Stadium (Clemson, SC)",Clemson,SC,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201128&groups=80&limit=400,e824ba9bc48aeb433cf317ff00b0ed3a31272e3dee895687144bdc5a01c07f83,CORROBORATED_BY_TIER_1
ESPN-2020-401237142,2020,REGULAR_SEASON,13,2020-11-28T20:30:00Z,1606595400,333,Alabama Crimson Tide,Alabama,2,Auburn Tigers,Auburn,42,13,29,FBS,FBS,Southeastern Conference,Southeastern Conference,False,False,Bryant-Denny Stadium,Tuscaloosa,AL,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201128&groups=80&limit=400,e824ba9bc48aeb433cf317ff00b0ed3a31272e3dee895687144bdc5a01c07f83,CORROBORATED_BY_TIER_1
ESPN-2020-401247330,2020,REGULAR_SEASON,13,2020-11-28T20:30:00Z,1606595400,127,Michigan State Spartans,Michigan State,77,Northwestern Wildcats,Northwestern,29,20,9,FBS,FBS,Big Ten Conference,Big Ten Conference,False,False,Spartan Stadium,East Lansing,MI,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201128&groups=80&limit=400,e824ba9bc48aeb433cf317ff00b0ed3a31272e3dee895687144bdc5a01c07f83,CORROBORATED_BY_TIER_1
ESPN-2020-401234649,2020,REGULAR_SEASON,13,2020-11-28T21:00:00Z,1606597200,103,Boston College Eagles,Boston College,97,Louisville Cardinals,Louisville,34,27,7,FBS,FBS,Atlantic Coast Conference,Atlantic Coast Conference,False,False,"Alumni Stadium (Chestnut Hill, MA)",Chestnut Hill,MA,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201128&groups=80&limit=400,e824ba9bc48aeb433cf317ff00b0ed3a31272e3dee895687144bdc5a01c07f83,CORROBORATED_BY_TIER_1
ESPN-2020-401237147,2020,REGULAR_SEASON,13,2020-11-28T21:00:00Z,1606597200,145,Ole Miss Rebels,Ole Miss,344,Mississippi State Bulldogs,Mississippi State,31,24,7,FBS,FBS,Southeastern Conference,Southeastern Conference,False,False,Vaught-Hemingway Stadium,Oxford,MS,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201128&groups=80&limit=400,e824ba9bc48aeb433cf317ff00b0ed3a31272e3dee895687144bdc5a01c07f83,CORROBORATED_BY_TIER_1
ESPN-2020-401247328,2020,REGULAR_SEASON,13,2020-11-28T21:00:00Z,1606597200,2509,Purdue Boilermakers,Purdue,164,Rutgers Scarlet Knights,Rutgers,30,37,-7,FBS,FBS,Big Ten Conference,Big Ten Conference,False,False,Ross-Ade Stadium,West Lafayette,IN,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201128&groups=80&limit=400,e824ba9bc48aeb433cf317ff00b0ed3a31272e3dee895687144bdc5a01c07f83,CORROBORATED_BY_TIER_1
ESPN-2020-401265734,2020,REGULAR_SEASON,13,2020-11-28T22:37:00Z,1606603020,38,Colorado Buffaloes,Colorado,21,San Diego State Aztecs,San Diego State,20,10,10,FBS,FBS,Pac-12 Conference,Mountain West Conference,False,False,Folsom Field,Boulder,CO,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201128&groups=80&limit=400,e824ba9bc48aeb433cf317ff00b0ed3a31272e3dee895687144bdc5a01c07f83,CORROBORATED_BY_TIER_1
ESPN-2020-401234652,2020,REGULAR_SEASON,13,2020-11-29T00:00:00Z,1606608000,59,Georgia Tech Yellow Jackets,Georgia Tech,150,Duke Blue Devils,Duke,56,33,23,FBS,FBS,Atlantic Coast Conference,Atlantic Coast Conference,False,False,Bobby Dodd Stadium,Atlanta,GA,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201128&groups=80&limit=400,e824ba9bc48aeb433cf317ff00b0ed3a31272e3dee895687144bdc5a01c07f83,CORROBORATED_BY_TIER_1
ESPN-2020-401236028,2020,REGULAR_SEASON,13,2020-11-29T00:00:00Z,1606608000,239,Baylor Bears,Baylor,2306,Kansas State Wildcats,Kansas State,32,31,1,FBS,FBS,Big 12 Conference,Big 12 Conference,False,False,McLane Stadium,Waco,TX,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201128&groups=80&limit=400,e824ba9bc48aeb433cf317ff00b0ed3a31272e3dee895687144bdc5a01c07f83,CORROBORATED_BY_TIER_1
ESPN-2020-401237146,2020,REGULAR_SEASON,13,2020-11-29T00:00:00Z,1606608000,245,Texas A&M Aggies,Texas A&M,99,LSU Tigers,LSU,20,7,13,FBS,FBS,Southeastern Conference,Southeastern Conference,False,False,Kyle Field,College Station,TX,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201128&groups=80&limit=400,e824ba9bc48aeb433cf317ff00b0ed3a31272e3dee895687144bdc5a01c07f83,CORROBORATED_BY_TIER_1
ESPN-2020-401264080,2020,REGULAR_SEASON,13,2020-11-29T00:00:00Z,1606608000,2426,Navy Midshipmen,Navy,235,Memphis Tigers,Memphis,7,10,-3,FBS,FBS,American Conference,American Conference,False,False,Navy-Marine Corps Memorial Stadium,Annapolis,MD,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201128&groups=80&limit=400,e824ba9bc48aeb433cf317ff00b0ed3a31272e3dee895687144bdc5a01c07f83,CORROBORATED_BY_TIER_1
ESPN-2020-401237145,2020,REGULAR_SEASON,13,2020-11-29T00:30:00Z,1606609800,2579,South Carolina Gamecocks,South Carolina,61,Georgia Bulldogs,Georgia,16,45,-29,FBS,FBS,Southeastern Conference,Southeastern Conference,False,False,Williams-Brice Stadium,Columbia,SC,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201128&groups=80&limit=400,e824ba9bc48aeb433cf317ff00b0ed3a31272e3dee895687144bdc5a01c07f83,CORROBORATED_BY_TIER_1
ESPN-2020-401265458,2020,REGULAR_SEASON,13,2020-11-29T00:30:00Z,1606609800,264,Washington Huskies,Washington,254,Utah Utes,Utah,24,21,3,FBS,FBS,Pac-12 Conference,Pac-12 Conference,False,False,Husky Stadium,Seattle,WA,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201128&groups=80&limit=400,e824ba9bc48aeb433cf317ff00b0ed3a31272e3dee895687144bdc5a01c07f83,CORROBORATED_BY_TIER_1
ESPN-2020-401236030,2020,REGULAR_SEASON,13,2020-11-29T01:00:00Z,1606611600,2305,Kansas Jayhawks,Kansas,2628,TCU Horned Frogs,TCU,23,59,-36,FBS,FBS,Big 12 Conference,Big 12 Conference,False,False,David Booth Kansas Memorial Stadium,Lawrence,KS,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201128&groups=80&limit=400,e824ba9bc48aeb433cf317ff00b0ed3a31272e3dee895687144bdc5a01c07f83,CORROBORATED_BY_TIER_1
ESPN-2020-401249421,2020,REGULAR_SEASON,13,2020-11-29T01:00:00Z,1606611600,26,UCLA Bruins,UCLA,12,Arizona Wildcats,Arizona,27,10,17,FBS,FBS,Pac-12 Conference,Pac-12 Conference,False,False,Rose Bowl,Pasadena,CA,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201128&groups=80&limit=400,e824ba9bc48aeb433cf317ff00b0ed3a31272e3dee895687144bdc5a01c07f83,CORROBORATED_BY_TIER_1
ESPN-2020-401249024,2020,REGULAR_SEASON,13,2020-11-29T04:00:00Z,1606622400,62,Hawai'i Rainbow Warriors,Hawai'i,2440,Nevada Wolf Pack,Nevada,24,21,3,FBS,FBS,Mountain West Conference,Mountain West Conference,False,False,,,,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201128&groups=80&limit=400,e824ba9bc48aeb433cf317ff00b0ed3a31272e3dee895687144bdc5a01c07f83,CORROBORATED_BY_TIER_1
ESPN-2020-401265703,2020,REGULAR_SEASON,14,2020-12-03T23:00:00Z,1607036400,249,North Texas Mean Green,North Texas,2348,Louisiana Tech Bulldogs,Louisiana Tech,31,42,-11,FBS,FBS,Conference USA,Conference USA,False,False,DATCU Stadium,Denton,TX,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201203&groups=80&limit=400,17d83a52fc8f48bee2b0cf112f2253767ecdafd16167b84efbd99b3e53f11d15,CORROBORATED_BY_TIER_1
ESPN-2020-401249029,2020,REGULAR_SEASON,14,2020-12-04T02:30:00Z,1607049000,328,Utah State Aggies,Utah State,2005,Air Force Falcons,Air Force,7,35,-28,FBS,FBS,Mountain West Conference,Mountain West Conference,False,False,Maverik Stadium,Logan,UT,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201203&groups=80&limit=400,17d83a52fc8f48bee2b0cf112f2253767ecdafd16167b84efbd99b3e53f11d15,CORROBORATED_BY_TIER_1
ESPN-2020-401252117,2020,REGULAR_SEASON,14,2020-12-05T01:30:00Z,1607131800,2026,Appalachian State Mountaineers,Appalachian State,309,Louisiana Ragin' Cajuns,Louisiana,21,24,-3,FBS,FBS,Sun Belt Conference,Sun Belt Conference,False,False,Kidd Brewer Stadium,Boone,NC,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201204&groups=80&limit=400,71f69d759bd84087435399bf0dfbf9194e17ee482d142d88694b6aac1f029a8c,CORROBORATED_BY_TIER_1
ESPN-2020-401236035,2020,REGULAR_SEASON,14,2020-12-05T17:00:00Z,1607187600,2641,Texas Tech Red Raiders,Texas Tech,2305,Kansas Jayhawks,Kansas,16,13,3,FBS,FBS,Big 12 Conference,Big 12 Conference,False,False,Galaxy Stadium,Lubbock,TX,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201205&groups=80&limit=400,15a657062689382197090ca3953307454a1acdfaa2d3cafa178efdf96add8154,CORROBORATED_BY_TIER_1
ESPN-2020-401236036,2020,REGULAR_SEASON,14,2020-12-05T17:00:00Z,1607187600,2306,Kansas State Wildcats,Kansas State,251,Texas Longhorns,Texas,31,69,-38,FBS,FBS,Big 12 Conference,Big 12 Conference,False,False,Bill Snyder Family Stadium,Manhattan,KS,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201205&groups=80&limit=400,15a657062689382197090ca3953307454a1acdfaa2d3cafa178efdf96add8154,CORROBORATED_BY_TIER_1
ESPN-2020-401236037,2020,REGULAR_SEASON,14,2020-12-05T17:00:00Z,1607187600,2628,TCU Horned Frogs,TCU,197,Oklahoma State Cowboys,Oklahoma State,29,22,7,FBS,FBS,Big 12 Conference,Big 12 Conference,False,False,Amon G. Carter Stadium,Fort Worth,TX,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201205&groups=80&limit=400,15a657062689382197090ca3953307454a1acdfaa2d3cafa178efdf96add8154,CORROBORATED_BY_TIER_1
ESPN-2020-401237150,2020,REGULAR_SEASON,14,2020-12-05T17:00:00Z,1607187600,2,Auburn Tigers,Auburn,245,Texas A&M Aggies,Texas A&M,20,31,-11,FBS,FBS,Southeastern Conference,Southeastern Conference,False,False,Jordan-Hare Stadium,Auburn,AL,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201205&groups=80&limit=400,15a657062689382197090ca3953307454a1acdfaa2d3cafa178efdf96add8154,CORROBORATED_BY_TIER_1
ESPN-2020-401247335,2020,REGULAR_SEASON,14,2020-12-05T17:00:00Z,1607187600,2509,Purdue Boilermakers,Purdue,158,Nebraska Cornhuskers,Nebraska,27,37,-10,FBS,FBS,Big Ten Conference,Big Ten Conference,False,False,Ross-Ade Stadium,West Lafayette,IN,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201205&groups=80&limit=400,15a657062689382197090ca3953307454a1acdfaa2d3cafa178efdf96add8154,CORROBORATED_BY_TIER_1
ESPN-2020-401247336,2020,REGULAR_SEASON,14,2020-12-05T17:00:00Z,1607187600,164,Rutgers Scarlet Knights,Rutgers,213,Penn State Nittany Lions,Penn State,7,23,-16,FBS,FBS,Big Ten Conference,Big Ten Conference,False,False,SHI Stadium,Piscataway,NJ,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201205&groups=80&limit=400,15a657062689382197090ca3953307454a1acdfaa2d3cafa178efdf96add8154,CORROBORATED_BY_TIER_1
ESPN-2020-401247340,2020,REGULAR_SEASON,14,2020-12-05T17:00:00Z,1607187600,127,Michigan State Spartans,Michigan State,194,Ohio State Buckeyes,Ohio State,12,52,-40,FBS,FBS,Big Ten Conference,Big Ten Conference,False,False,Spartan Stadium,East Lansing,MI,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201205&groups=80&limit=400,15a657062689382197090ca3953307454a1acdfaa2d3cafa178efdf96add8154,CORROBORATED_BY_TIER_1
ESPN-2020-401248781,2020,REGULAR_SEASON,14,2020-12-05T17:00:00Z,1607187600,153,North Carolina Tar Heels,North Carolina,2717,Western Carolina Catamounts,Western Carolina,49,9,40,FBS,FCS,Atlantic Coast Conference,Southern Conference,True,False,Kenan Stadium,Chapel Hill,NC,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201205&groups=80&limit=400,15a657062689382197090ca3953307454a1acdfaa2d3cafa178efdf96add8154,NOT_CARRIED_BY_TIER_1_FEED
ESPN-2020-401249880,2020,REGULAR_SEASON,14,2020-12-05T17:00:00Z,1607187600,2459,Northern Illinois Huskies,Northern Illinois,2649,Toledo Rockets,Toledo,24,41,-17,FBS,FBS,Mid-American Conference,Mid-American Conference,False,False,Huskie Stadium,Dekalb,IL,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201205&groups=80&limit=400,15a657062689382197090ca3953307454a1acdfaa2d3cafa178efdf96add8154,CORROBORATED_BY_TIER_1
ESPN-2020-401257812,2020,REGULAR_SEASON,14,2020-12-05T17:00:00Z,1607187600,276,Marshall Thundering Herd,Marshall,242,Rice Owls,Rice,0,20,-20,FBS,FBS,Conference USA,Conference USA,False,False,Joan C. Edwards Stadium,Huntington,WV,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201205&groups=80&limit=400,15a657062689382197090ca3953307454a1acdfaa2d3cafa178efdf96add8154,CORROBORATED_BY_TIER_1
ESPN-2020-401264082,2020,REGULAR_SEASON,14,2020-12-05T17:00:00Z,1607187600,2655,Tulane Green Wave,Tulane,235,Memphis Tigers,Memphis,35,21,14,FBS,FBS,American Conference,American Conference,False,False,Yulman Stadium,New Orleans,LA,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201205&groups=80&limit=400,15a657062689382197090ca3953307454a1acdfaa2d3cafa178efdf96add8154,CORROBORATED_BY_TIER_1
ESPN-2020-401265818,2020,REGULAR_SEASON,14,2020-12-05T17:00:00Z,1607187600,142,Missouri Tigers,Missouri,8,Arkansas Razorbacks,Arkansas,50,48,2,FBS,FBS,Southeastern Conference,Southeastern Conference,False,False,Memorial Stadium,Columbia,MO,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201205&groups=80&limit=400,15a657062689382197090ca3953307454a1acdfaa2d3cafa178efdf96add8154,CORROBORATED_BY_TIER_1
ESPN-2020-401249878,2020,REGULAR_SEASON,14,2020-12-05T19:00:00Z,1607194800,2117,Central Michigan Chippewas,Central Michigan,2050,Ball State Cardinals,Ball State,20,45,-25,FBS,FBS,Mid-American Conference,Mid-American Conference,False,False,Kelly/Shorts Stadium,Mount Pleasant,MI,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201205&groups=80&limit=400,15a657062689382197090ca3953307454a1acdfaa2d3cafa178efdf96add8154,CORROBORATED_BY_TIER_1
